"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"Reps2",0,NA,NA,NA,NA,NA
"Gm15204",0,NA,NA,NA,NA,NA
"Gm23794",0,NA,NA,NA,NA,NA
"Gm26317",0,NA,NA,NA,NA,NA
"Nhs",0.334498913030459,1.94756795611522,4.03736170751657,0.482386295111811,0.629531554982865,0.977178756916937
"Scml1",0,NA,NA,NA,NA,NA
"Rai2",0,NA,NA,NA,NA,NA
"Gm52425",0,NA,NA,NA,NA,NA
"Prkaca-ps1",0,NA,NA,NA,NA,NA
"Gm36049",0,NA,NA,NA,NA,NA
"Gm15262",0,NA,NA,NA,NA,NA
"Gm5419",0,NA,NA,NA,NA,NA
"n-TLtaa1",0,NA,NA,NA,NA,NA
"Scml2",0.252810470990394,-1.55434869377578,4.05575091643535,-0.383245600087769,0.701537670328089,0.977178756916937
"Gja6",0,NA,NA,NA,NA,NA
"Cdkl5",0,NA,NA,NA,NA,NA
"n-TVtac3",0,NA,NA,NA,NA,NA
"Rs1",0,NA,NA,NA,NA,NA
"Ppef1",0,NA,NA,NA,NA,NA
"Phka2",4.61717213198139,2.30934037895277,3.16623789087478,0.729364140833628,0.465778946776212,0.977178756916937
"Gm15241",0,NA,NA,NA,NA,NA
"Adgrg2",0,NA,NA,NA,NA,NA
"Gm15193",0,NA,NA,NA,NA,NA
"Gm39548",0,NA,NA,NA,NA,NA
"Gm15196",0,NA,NA,NA,NA,NA
"Gm15195",0,NA,NA,NA,NA,NA
"Gm39547",0,NA,NA,NA,NA,NA
"Pdha1",0.126405235495197,-0.884299533882621,4.0804728567969,-0.216714965377023,0.828430484473591,0.977178756916937
"Gm8682",0,NA,NA,NA,NA,NA
"Map3k15",2.45520633379894,-1.09560377504017,1.82944142163212,-0.598873384020539,0.549257321493066,0.977178756916937
"Sh3kbp1",0,NA,NA,NA,NA,NA
"Gm15186",0,NA,NA,NA,NA,NA
"Gm15190",0,NA,NA,NA,NA,NA
"Bclaf3",0,NA,NA,NA,NA,NA
"Gm39546",0,NA,NA,NA,NA,NA
"Map7d2",0,NA,NA,NA,NA,NA
"Gm15187",0,NA,NA,NA,NA,NA
"Eif1ax",0,NA,NA,NA,NA,NA
"Rps6ka3",10.5374463961965,-5.02791429713698,2.54109047266305,-1.9786443462864,0.0478560630305889,0.977178756916937
"Gm15189",0,NA,NA,NA,NA,NA
"Gm5764",0,NA,NA,NA,NA,NA
"Gm22522",0,NA,NA,NA,NA,NA
"Gm8662",0,NA,NA,NA,NA,NA
"Gm15170",0,NA,NA,NA,NA,NA
"Gm8659",0,NA,NA,NA,NA,NA
"Cnksr2",0.393775167424034,-2.07245301887424,4.01541392952033,-0.516124378520003,0.605767542232972,0.977178756916937
"Klhl34",0,NA,NA,NA,NA,NA
"Gm15169",0,NA,NA,NA,NA,NA
"Smpx",0,NA,NA,NA,NA,NA
"Gm8644",0,NA,NA,NA,NA,NA
"Gm15173",0,NA,NA,NA,NA,NA
"Yy2",0,NA,NA,NA,NA,NA
"Mbtps2",0.460904148525656,0.984871904298355,3.6953510704868,0.266516465015762,0.789841480580251,0.977178756916937
"Gm6568",0,NA,NA,NA,NA,NA
"Gm19373",0,NA,NA,NA,NA,NA
"Sms",0,NA,NA,NA,NA,NA
"Gm24281",0,NA,NA,NA,NA,NA
"Gm15172",0,NA,NA,NA,NA,NA
"Gm25795",0,NA,NA,NA,NA,NA
"Gm52451",0,NA,NA,NA,NA,NA
"LOC118568422",0,NA,NA,NA,NA,NA
"Phex",0,NA,NA,NA,NA,NA
"Gm15163",0,NA,NA,NA,NA,NA
"LOC115489265",0,NA,NA,NA,NA,NA
"4930503H13Rik",0,NA,NA,NA,NA,NA
"Gm23404",0,NA,NA,NA,NA,NA
"Gm15160",0,NA,NA,NA,NA,NA
"Gm15155",0,NA,NA,NA,NA,NA
"Ptchd1",0,NA,NA,NA,NA,NA
"Gm8606",0,NA,NA,NA,NA,NA
"Gm15158",0,NA,NA,NA,NA,NA
"LOC115489223",0,NA,NA,NA,NA,NA
"Gm39545",0,NA,NA,NA,NA,NA
"Prdx4",0,NA,NA,NA,NA,NA
"Acot9",0,NA,NA,NA,NA,NA
"Gm15159",0,NA,NA,NA,NA,NA
"Sat1",0.389156630935293,0.0774811455462367,4.0804728567969,0.0189882761791137,0.98485045797882,0.992447937817757
"Gm8595",0,NA,NA,NA,NA,NA
"Amd-ps1",0,NA,NA,NA,NA,NA
"Gm4997",0,NA,NA,NA,NA,NA
"Gm25429",0,NA,NA,NA,NA,NA
"Cldn34b2",0,NA,NA,NA,NA,NA
"Magea1",0,NA,NA,NA,NA,NA
"Magea5",0,NA,NA,NA,NA,NA
"Gm24268",0,NA,NA,NA,NA,NA
"Magea2",0,NA,NA,NA,NA,NA
"Magea8",0,NA,NA,NA,NA,NA
"Gm25257",0,NA,NA,NA,NA,NA
"Gm6645",0,NA,NA,NA,NA,NA
"Magea3",0,NA,NA,NA,NA,NA
"Magea6",0,NA,NA,NA,NA,NA
"Cldn34b1",0,NA,NA,NA,NA,NA
"Gm8578",0,NA,NA,NA,NA,NA
"Gm35136",0,NA,NA,NA,NA,NA
"Gm39544",0,NA,NA,NA,NA,NA
"Gm22359",0,NA,NA,NA,NA,NA
"Gm15142",0,NA,NA,NA,NA,NA
"Samt2",0,NA,NA,NA,NA,NA
"Samt4",0,NA,NA,NA,NA,NA
"Gm8569",0,NA,NA,NA,NA,NA
"Gm5646",0,NA,NA,NA,NA,NA
"Samt2b",0,NA,NA,NA,NA,NA
"Gm15141",0,NA,NA,NA,NA,NA
"Gm5060",0,NA,NA,NA,NA,NA
"Gm6620",0,NA,NA,NA,NA,NA
"Gm16445",0,NA,NA,NA,NA,NA
"Gm5645",0,NA,NA,NA,NA,NA
"Samt1d",0,NA,NA,NA,NA,NA
"Gm5947",0,NA,NA,NA,NA,NA
"Gm15143",0,NA,NA,NA,NA,NA
"Samt1c",0,NA,NA,NA,NA,NA
"Samt1b",0,NA,NA,NA,NA,NA
"Samt1",0,NA,NA,NA,NA,NA
"Gm25895",0,NA,NA,NA,NA,NA
"Spin2c",0,NA,NA,NA,NA,NA
"Smt3h1-ps",0,NA,NA,NA,NA,NA
"Nbdy",0,NA,NA,NA,NA,NA
"LOC118568446",0,NA,NA,NA,NA,NA
"Kctd12b",0,NA,NA,NA,NA,NA
"Gm8534",0,NA,NA,NA,NA,NA
"Gm25793",0,NA,NA,NA,NA,NA
"Gm39543",0,NA,NA,NA,NA,NA
"Cypt3",0,NA,NA,NA,NA,NA
"Ubqln2",0,NA,NA,NA,NA,NA
"Gm7150",0,NA,NA,NA,NA,NA
"Klf8",0,NA,NA,NA,NA,NA
"Rragb",21.8587348892909,0.0489580616700903,1.35011988985081,0.0362620105355979,0.971073441205283,0.992447937817757
"Foxr2",1.1813255022721,-3.68187592258237,3.94278636135548,-0.933825874683352,0.350393720139196,0.977178756916937
"Gm5396",0,NA,NA,NA,NA,NA
"9530051G07Rik",0,NA,NA,NA,NA,NA
"Mageh1",0,NA,NA,NA,NA,NA
"Usp51",0,NA,NA,NA,NA,NA
"Rps7-ps3",0,NA,NA,NA,NA,NA
"Rpl7a-ps12",0,NA,NA,NA,NA,NA
"Gpr143",0.46307471250952,-2.34790703697563,3.99679279291578,-0.587447775911035,0.556903014980815,0.977178756916937
"Gm18298",0,NA,NA,NA,NA,NA
"Shroom2",0.196887583712017,-0.884299533882621,4.0804728567969,-0.216714965377023,0.828430484473591,0.977178756916937
"Gm8475",0,NA,NA,NA,NA,NA
"Gm7158",0,NA,NA,NA,NA,NA
"Cldn34a",0,NA,NA,NA,NA,NA
"Gm41902",0,NA,NA,NA,NA,NA
"Actb-ps1",0,NA,NA,NA,NA,NA
"Gm4750",0,NA,NA,NA,NA,NA
"3010001F23Rik",0,NA,NA,NA,NA,NA
"Gpr173",0,NA,NA,NA,NA,NA
"Tspyl2",0,NA,NA,NA,NA,NA
"Kantr",0,NA,NA,NA,NA,NA
"Kdm5c",0,NA,NA,NA,NA,NA
"Gm52430",0.308716475006347,-1.76430436827845,4.04075563180259,-0.436627336331,0.662381634367188,0.977178756916937
"Gm52480",0,NA,NA,NA,NA,NA
"Iqsec2",0,NA,NA,NA,NA,NA
"Gm15266",0,NA,NA,NA,NA,NA
"Gm15267",0,NA,NA,NA,NA,NA
"Smc1a",1.3569418348361,1.07124254569784,2.50415047715325,0.427786810525715,0.668806340406991,0.977178756916937
"Gm39540",0,NA,NA,NA,NA,NA
"Ribc1",0,NA,NA,NA,NA,NA
"Hsd17b10",0,NA,NA,NA,NA,NA
"Gm15191",0,NA,NA,NA,NA,NA
"Mir98",0,NA,NA,NA,NA,NA
"Mirlet7f-2",0,NA,NA,NA,NA,NA
"Mir3113",0,NA,NA,NA,NA,NA
"Huwe1",3.65427674391569,2.00797495690558,1.85426779214749,1.08289372517229,0.278855597382797,0.977178756916937
"Gm18498",0,NA,NA,NA,NA,NA
"n-R5s13",0,NA,NA,NA,NA,NA
"Gm4919",0,NA,NA,NA,NA,NA
"Gm15151",0,NA,NA,NA,NA,NA
"Gm5395",0,NA,NA,NA,NA,NA
"Gm24460",0,NA,NA,NA,NA,NA
"Phf8",95.7408333037668,-2.04751904260175,2.56347737903418,-0.798727174012818,0.424448626428415,0.977178756916937
"Gm15148",0,NA,NA,NA,NA,NA
"Gm6451",0,NA,NA,NA,NA,NA
"Gm22248",0,NA,NA,NA,NA,NA
"Gm17845",0,NA,NA,NA,NA,NA
"Fam120c",0,NA,NA,NA,NA,NA
"A230072E10Rik",0.630566193985401,-0.0289611633097587,3.01865301462194,-0.00959406833759124,0.992345158431441,0.996048751777947
"Gm26441",0,NA,NA,NA,NA,NA
"Rpl21-ps15",0,NA,NA,NA,NA,NA
"Wnk3",0.626675121252363,1.49783275505898,3.40098672086977,0.440411232971802,0.659639290666465,0.977178756916937
"Rps12-ps7",0,NA,NA,NA,NA,NA
"Gm15149",0,NA,NA,NA,NA,NA
"Tsr2",0,NA,NA,NA,NA,NA
"Fgd1",0,NA,NA,NA,NA,NA
"Gm46690",0,NA,NA,NA,NA,NA
"Gnl3l",0,NA,NA,NA,NA,NA
"Gm8424",0,NA,NA,NA,NA,NA
"LOC118568445",0,NA,NA,NA,NA,NA
"Itih5l-ps",0,NA,NA,NA,NA,NA
"Gm24907",0,NA,NA,NA,NA,NA
"Maged2",0,NA,NA,NA,NA,NA
"Gm18773",0,NA,NA,NA,NA,NA
"Gm33991",0,NA,NA,NA,NA,NA
"Gm15131",0,NA,NA,NA,NA,NA
"Gm15132",0,NA,NA,NA,NA,NA
"Tro",0,NA,NA,NA,NA,NA
"Pfkfb1",0,NA,NA,NA,NA,NA
"Alas2",0,NA,NA,NA,NA,NA
"Mir3620",0,NA,NA,NA,NA,NA
"Apex2",0,NA,NA,NA,NA,NA
"3110067C02Rik",0,NA,NA,NA,NA,NA
"Tmem29",0,NA,NA,NA,NA,NA
"Gm15105",0,NA,NA,NA,NA,NA
"Gm15104",0,NA,NA,NA,NA,NA
"Gm5946",0,NA,NA,NA,NA,NA
"Gm20153",0.495130526913009,2.51922825248949,3.99515481206186,0.630570871717819,0.528321149479328,0.977178756916937
"Gm21929",0,NA,NA,NA,NA,NA
"Gm8402",0,NA,NA,NA,NA,NA
"Gm15103",0,NA,NA,NA,NA,NA
"Gm15102",0,NA,NA,NA,NA,NA
"Gm15091",0,NA,NA,NA,NA,NA
"Gm6512",0,NA,NA,NA,NA,NA
"LOC118568413",0,NA,NA,NA,NA,NA
"LOC100503973",0,NA,NA,NA,NA,NA
"Gm15097",0,NA,NA,NA,NA,NA
"Gm8389",0,NA,NA,NA,NA,NA
"Gm8383",0,NA,NA,NA,NA,NA
"Gm10439",0,NA,NA,NA,NA,NA
"Gm2346",0,NA,NA,NA,NA,NA
"Gm15085",0,NA,NA,NA,NA,NA
"Gm6499",0,NA,NA,NA,NA,NA
"Gm8366",0,NA,NA,NA,NA,NA
"Gm15089",0,NA,NA,NA,NA,NA
"Gm15093",0,NA,NA,NA,NA,NA
"Gm8346",0,NA,NA,NA,NA,NA
"Gm15090",0,NA,NA,NA,NA,NA
"Ott",0,NA,NA,NA,NA,NA
"Gm6492",0,NA,NA,NA,NA,NA
"Gm15096",0,NA,NA,NA,NA,NA
"Gm15094",0,NA,NA,NA,NA,NA
"Luzp4",0,NA,NA,NA,NA,NA
"Gm6488",0,NA,NA,NA,NA,NA
"Kars-ps1",0,NA,NA,NA,NA,NA
"Gm15126",0,NA,NA,NA,NA,NA
"Gm15125",0,NA,NA,NA,NA,NA
"Gm15127",0,NA,NA,NA,NA,NA
"Gm8334",0,NA,NA,NA,NA,NA
"Gm8331",0,NA,NA,NA,NA,NA
"Gm15112",0,NA,NA,NA,NA,NA
"Gm15114",0,NA,NA,NA,NA,NA
"Gm2307",0,NA,NA,NA,NA,NA
"Gm8320",0,NA,NA,NA,NA,NA
"Gm15113",0,NA,NA,NA,NA,NA
"Gm15109",0,NA,NA,NA,NA,NA
"Gm6470",0,NA,NA,NA,NA,NA
"Gm15107",0,NA,NA,NA,NA,NA
"Gm2286",0,NA,NA,NA,NA,NA
"Gm8303",0,NA,NA,NA,NA,NA
"Gm15110",0,NA,NA,NA,NA,NA
"Gm15080",0,NA,NA,NA,NA,NA
"Gm21928",0,NA,NA,NA,NA,NA
"Gm15081",0,NA,NA,NA,NA,NA
"Gm6464",0,NA,NA,NA,NA,NA
"Gm15128",0,NA,NA,NA,NA,NA
"Gm8289",0,NA,NA,NA,NA,NA
"Gm16400",0,NA,NA,NA,NA,NA
"Gm25107",0,NA,NA,NA,NA,NA
"Lrch2",0,NA,NA,NA,NA,NA
"Vmn1r239-ps",0,NA,NA,NA,NA,NA
"Il13ra2",0,NA,NA,NA,NA,NA
"Mir448",0,NA,NA,NA,NA,NA
"Gm24627",0,NA,NA,NA,NA,NA
"Mir1298",0,NA,NA,NA,NA,NA
"Mir1264",0,NA,NA,NA,NA,NA
"Mir1912",0,NA,NA,NA,NA,NA
"Mir764",0,NA,NA,NA,NA,NA
"Gm22650",0,NA,NA,NA,NA,NA
"Snora35",0,NA,NA,NA,NA,NA
"Htr2c",0,NA,NA,NA,NA,NA
"Gm4996",0.568919463228733,2.73541646583824,3.98298419162523,0.686775627076258,0.492224130965273,0.977178756916937
"Gm18174",0,NA,NA,NA,NA,NA
"Gm15074",0,NA,NA,NA,NA,NA
"Gm15075",0,NA,NA,NA,NA,NA
"Gm8261",0,NA,NA,NA,NA,NA
"Gm15061",1.47436542435022,0.825016500836118,2.25696719057244,0.365542088641026,0.714706795007532,0.977178756916937
"Gm18173",0,NA,NA,NA,NA,NA
"Hmgb1-ps2",0,NA,NA,NA,NA,NA
"Gm4918",0,NA,NA,NA,NA,NA
"Gm6447",0,NA,NA,NA,NA,NA
"Gm6446",0.92054312767777,0.464063484762549,3.17172274426867,0.146312752462716,0.883674499185023,0.991147707420276
"Gm5644",0,NA,NA,NA,NA,NA
"Amot",0,NA,NA,NA,NA,NA
"Lhfpl1",0,NA,NA,NA,NA,NA
"Gm6441",0,NA,NA,NA,NA,NA
"Gm15073",0,NA,NA,NA,NA,NA
"Gm25097",0,NA,NA,NA,NA,NA
"Mir3472",0,NA,NA,NA,NA,NA
"Gm8216",0,NA,NA,NA,NA,NA
"Gm41903",0,NA,NA,NA,NA,NA
"Rtl4",0,NA,NA,NA,NA,NA
"Mageb16-ps1",0,NA,NA,NA,NA,NA
"Gm15071",0,NA,NA,NA,NA,NA
"Trpc5os",1.45484453542224,-0.933209444696022,1.99400422720611,-0.468007756434691,0.639779042926641,0.977178756916937
"Trpc5",0,NA,NA,NA,NA,NA
"Gm2214",0,NA,NA,NA,NA,NA
"Alg13",0.126405235495197,-0.884299533882621,4.0804728567969,-0.216714965377023,0.828430484473591,0.977178756916937
"Gm33235",0,NA,NA,NA,NA,NA
"Mir680-2",0,NA,NA,NA,NA,NA
"Gm15066",0,NA,NA,NA,NA,NA
"Gm15067",0,NA,NA,NA,NA,NA
"Gm8202",0,NA,NA,NA,NA,NA
"Gm8199",0,NA,NA,NA,NA,NA
"A730046J19Rik",0,NA,NA,NA,NA,NA
"Gm15048",0,NA,NA,NA,NA,NA
"Gm33039",0,NA,NA,NA,NA,NA
"Dcx",0,NA,NA,NA,NA,NA
"Capn6",0,NA,NA,NA,NA,NA
"Pak3",0,NA,NA,NA,NA,NA
"Gm23325",0,NA,NA,NA,NA,NA
"Chrdl1",0,NA,NA,NA,NA,NA
"Gm4760",0,NA,NA,NA,NA,NA
"Rtl9",0.142229865807183,1.03925381775987,4.0804728567969,0.254689555409925,0.798962883861082,0.977178756916937
"Ammecr1",0,NA,NA,NA,NA,NA
"Pou5f1-rs13",0,NA,NA,NA,NA,NA
"Mir652",0,NA,NA,NA,NA,NA
"Tmem164",0.435121710501544,-2.26561427274174,4.00199915472035,-0.566120627504245,0.571311781781285,0.977178756916937
"Gm5763",0,NA,NA,NA,NA,NA
"Gm15032",0,NA,NA,NA,NA,NA
"Gm4995",0,NA,NA,NA,NA,NA
"Gm25915",0,NA,NA,NA,NA,NA
"Gm15031",0,NA,NA,NA,NA,NA
"Gm7123",0,NA,NA,NA,NA,NA
"Gm6067",0,NA,NA,NA,NA,NA
"Acsl4",0,NA,NA,NA,NA,NA
"Kcne1l",0,NA,NA,NA,NA,NA
"Gm5643",0,NA,NA,NA,NA,NA
"Nxt2",0,NA,NA,NA,NA,NA
"Gm6382",0,NA,NA,NA,NA,NA
"Gucy2f",0,NA,NA,NA,NA,NA
"Gm6373",0,NA,NA,NA,NA,NA
"Gm5762",0,NA,NA,NA,NA,NA
"Gm6368",0,NA,NA,NA,NA,NA
"Gm15294",0,NA,NA,NA,NA,NA
"Hmgn2l6",0,NA,NA,NA,NA,NA
"Gm15295",0,NA,NA,NA,NA,NA
"Irs4",0,NA,NA,NA,NA,NA
"Col4a5",0,NA,NA,NA,NA,NA
"Gm15078",0,NA,NA,NA,NA,NA
"Gm39539",0,NA,NA,NA,NA,NA
"Col4a6",0,NA,NA,NA,NA,NA
"Atg4a",0,NA,NA,NA,NA,NA
"Psmd10",0,NA,NA,NA,NA,NA
"Vsig1",0,NA,NA,NA,NA,NA
"Gm7091",0,NA,NA,NA,NA,NA
"Tex13b",0,NA,NA,NA,NA,NA
"Gm6088",0,NA,NA,NA,NA,NA
"Eif2c5",0,NA,NA,NA,NA,NA
"Gm23199",0,NA,NA,NA,NA,NA
"Mid2",0,NA,NA,NA,NA,NA
"Gm15047",0,NA,NA,NA,NA,NA
"Tsc22d3",0,NA,NA,NA,NA,NA
"Gm39538",0,NA,NA,NA,NA,NA
"Prps1",0.196887583712017,-0.884299533882621,4.0804728567969,-0.216714965377023,0.828430484473591,0.977178756916937
"Mir3475",0,NA,NA,NA,NA,NA
"Gm32113",0,NA,NA,NA,NA,NA
"Frmpd3",0,NA,NA,NA,NA,NA
"LOC115489225",0,NA,NA,NA,NA,NA
"Gm39537",0,NA,NA,NA,NA,NA
"Dnaaf6b",0,NA,NA,NA,NA,NA
"Nup62cl",0,NA,NA,NA,NA,NA
"Gm15011",0,NA,NA,NA,NA,NA
"Rbm41",0,NA,NA,NA,NA,NA
"Gm52431",0,NA,NA,NA,NA,NA
"Morc4",0,NA,NA,NA,NA,NA
"Cldn2",0,NA,NA,NA,NA,NA
"Ripply1",0,NA,NA,NA,NA,NA
"Gm15013",0,NA,NA,NA,NA,NA
"Tbc1d8b",0,NA,NA,NA,NA,NA
"Gm6322",0,NA,NA,NA,NA,NA
"Rnf128",0,NA,NA,NA,NA,NA
"Radx",0,NA,NA,NA,NA,NA
"Gm8061",0,NA,NA,NA,NA,NA
"Trap1a",0,NA,NA,NA,NA,NA
"Platr21",0,NA,NA,NA,NA,NA
"Pwwp3b",0,NA,NA,NA,NA,NA
"4933428M09Rik",0,NA,NA,NA,NA,NA
"Gm19226",0,NA,NA,NA,NA,NA
"4930513O06Rik",0,NA,NA,NA,NA,NA
"Serpina7",0,NA,NA,NA,NA,NA
"Nrk",0,NA,NA,NA,NA,NA
"Gm15001",0,NA,NA,NA,NA,NA
"Gm15000",0,NA,NA,NA,NA,NA
"Gm23958",0,NA,NA,NA,NA,NA
"Gm22057",0,NA,NA,NA,NA,NA
"Tex13a",0,NA,NA,NA,NA,NA
"Gm14989",0,NA,NA,NA,NA,NA
"Il1rapl2",0,NA,NA,NA,NA,NA
"Gm8036",0,NA,NA,NA,NA,NA
"Gm15040",0,NA,NA,NA,NA,NA
"Esx1",0,NA,NA,NA,NA,NA
"Gm15044",0,NA,NA,NA,NA,NA
"Gm15043",0,NA,NA,NA,NA,NA
"Gm15045",0,NA,NA,NA,NA,NA
"Gm15042",0,NA,NA,NA,NA,NA
"Gm15039",0,NA,NA,NA,NA,NA
"Gm5761",0,NA,NA,NA,NA,NA
"Gm8019",0,NA,NA,NA,NA,NA
"Gm25770",0,NA,NA,NA,NA,NA
"Fam199x",0,NA,NA,NA,NA,NA
"Gm15038",0,NA,NA,NA,NA,NA
"Zcchc18",0,NA,NA,NA,NA,NA
"Slc25a53",0,NA,NA,NA,NA,NA
"Tmsb15b1",0,NA,NA,NA,NA,NA
"Tmsb15b2",0,NA,NA,NA,NA,NA
"Tmsb15l",0,NA,NA,NA,NA,NA
"Gm6275",0,NA,NA,NA,NA,NA
"H2bw2",0,NA,NA,NA,NA,NA
"Gm15026",0,NA,NA,NA,NA,NA
"Rab9b",0,NA,NA,NA,NA,NA
"Plp1",0,NA,NA,NA,NA,NA
"LOC118568444",0,NA,NA,NA,NA,NA
"Glra4",0,NA,NA,NA,NA,NA
"BC065397",0,NA,NA,NA,NA,NA
"Morf4l2",2.24950834822241,3.60290143991895,2.33646257449934,1.54203259202257,0.123065673770492,0.977178756916937
"Tceal1",0,NA,NA,NA,NA,NA
"Gm39536",0,NA,NA,NA,NA,NA
"Gm15010",0,NA,NA,NA,NA,NA
"Tceal3",0,NA,NA,NA,NA,NA
"n-TAtgc1",0,NA,NA,NA,NA,NA
"Gm15004",0,NA,NA,NA,NA,NA
"n-TAcgc1",0,NA,NA,NA,NA,NA
"n-TAtgc8",0,NA,NA,NA,NA,NA
"n-TAcgc2",0,NA,NA,NA,NA,NA
"n-TAtgc3",0,NA,NA,NA,NA,NA
"Gm15006",0,NA,NA,NA,NA,NA
"Kir3dl1",0,NA,NA,NA,NA,NA
"Kir3dl2",0,NA,NA,NA,NA,NA
"Gm14991",0,NA,NA,NA,NA,NA
"n-TAtgc4",0,NA,NA,NA,NA,NA
"n-TAcgc5",0,NA,NA,NA,NA,NA
"n-TAtgc7",0,NA,NA,NA,NA,NA
"n-TAcgc6",0,NA,NA,NA,NA,NA
"n-TAtgc6",0,NA,NA,NA,NA,NA
"n-TAcgc7",0,NA,NA,NA,NA,NA
"n-TAcgc4",0,NA,NA,NA,NA,NA
"n-TAtgc2",0,NA,NA,NA,NA,NA
"Gm14999",0,NA,NA,NA,NA,NA
"Gm14994",0,NA,NA,NA,NA,NA
"Btf3-ps3",0,NA,NA,NA,NA,NA
"Gm4917",0,NA,NA,NA,NA,NA
"Gm14997",0,NA,NA,NA,NA,NA
"Nsa2-ps2",0.853379194843099,3.31513833274841,3.95794232894219,0.837591368754083,0.402260242049062,0.977178756916937
"n-R5s12",0,NA,NA,NA,NA,NA
"Bex3",0,NA,NA,NA,NA,NA
"Tceal9",0,NA,NA,NA,NA,NA
"Gm39535",0,NA,NA,NA,NA,NA
"Tceal7",0,NA,NA,NA,NA,NA
"LOC115489115",0,NA,NA,NA,NA,NA
"Bex1",0,NA,NA,NA,NA,NA
"Tceal5",0,NA,NA,NA,NA,NA
"n-TKctt19",0,NA,NA,NA,NA,NA
"Gm41901",0,NA,NA,NA,NA,NA
"Mir6383",0,NA,NA,NA,NA,NA
"Tceal8",0,NA,NA,NA,NA,NA
"Bex4",0,NA,NA,NA,NA,NA
"5730412P04Rik",0,NA,NA,NA,NA,NA
"Nxf3",2.43421367638014,0.72444458622714,1.74840857490122,0.414345134556475,0.678621363736277,0.977178756916937
"Bex2",0,NA,NA,NA,NA,NA
"LOC118568443",0,NA,NA,NA,NA,NA
"Arxes1",0,NA,NA,NA,NA,NA
"Arxes2",0.126405235495197,-0.884299533882621,4.0804728567969,-0.216714965377023,0.828430484473591,0.977178756916937
"Gm31214",0,NA,NA,NA,NA,NA
"Bhlhb9",0,NA,NA,NA,NA,NA
"Gprasp2",0.252810470990394,-1.55434869377578,4.05575091643535,-0.383245600087769,0.701537670328089,0.977178756916937
"Mir1970",0,NA,NA,NA,NA,NA
"Gm18614",0,NA,NA,NA,NA,NA
"Mir7646",0,NA,NA,NA,NA,NA
"Armcx5",0,NA,NA,NA,NA,NA
"Gprasp1",0,NA,NA,NA,NA,NA
"Tmsb15a",0,NA,NA,NA,NA,NA
"Tcp11x2",0,NA,NA,NA,NA,NA
"Gm15021",0,NA,NA,NA,NA,NA
"Pramex1",0,NA,NA,NA,NA,NA
"Nxf7",0,NA,NA,NA,NA,NA
"Gm6228",0,NA,NA,NA,NA,NA
"Gm22233",0,NA,NA,NA,NA,NA
"AV320801",0,NA,NA,NA,NA,NA
"Gm7905",0,NA,NA,NA,NA,NA
"Gm24416",0,NA,NA,NA,NA,NA
"Gm7903",0,NA,NA,NA,NA,NA
"Gm6221",0,NA,NA,NA,NA,NA
"Gm22006",0,NA,NA,NA,NA,NA
"Gm5128",0,NA,NA,NA,NA,NA
"Gm6215",0,NA,NA,NA,NA,NA
"Gm25936",0,NA,NA,NA,NA,NA
"Pramel3",0,NA,NA,NA,NA,NA
"Pramex2",0,NA,NA,NA,NA,NA
"Gm15022",0,NA,NA,NA,NA,NA
"LOC115489228",0,NA,NA,NA,NA,NA
"Tceal6",0,NA,NA,NA,NA,NA
"Gm15023",0.663675438099958,-0.416570206554105,3.91828821411054,-0.106314335186971,0.915332958215393,0.992447937817757
"Gm25868",0,NA,NA,NA,NA,NA
"Gm6207",0.165043508971003,1.03925381775987,4.0804728567969,0.254689555409925,0.798962883861082,0.977178756916937
"3632454L22Rik",0.165043508971003,1.03925381775987,4.0804728567969,0.254689555409925,0.798962883861082,0.977178756916937
"Zmat1",0.433678610273383,0.884785596579231,3.74735744353663,0.236109207597821,0.813347929271907,0.977178756916937
"Nxf2",0,NA,NA,NA,NA,NA
"Gm15018",0,NA,NA,NA,NA,NA
"Gm7222",0,NA,NA,NA,NA,NA
"Armcx2",0,NA,NA,NA,NA,NA
"Mir7093",0,NA,NA,NA,NA,NA
"Armcx3",0,NA,NA,NA,NA,NA
"Armcx6",0,NA,NA,NA,NA,NA
"Gm16397",0.126405235495197,-0.884299533882621,4.0804728567969,-0.216714965377023,0.828430484473591,0.977178756916937
"Armcx1",0,NA,NA,NA,NA,NA
"Armcx4",0,NA,NA,NA,NA,NA
"B230119M05Rik",0,NA,NA,NA,NA,NA
"Gm7857",0,NA,NA,NA,NA,NA
"Gm19502",0,NA,NA,NA,NA,NA
"Gm7855",0,NA,NA,NA,NA,NA
"Hnrnph2",0,NA,NA,NA,NA,NA
"Gla",0,NA,NA,NA,NA,NA
"Rpl36a",0,NA,NA,NA,NA,NA
"Btk",0,NA,NA,NA,NA,NA
"Timm8a1",0,NA,NA,NA,NA,NA
"Gm52424",0,NA,NA,NA,NA,NA
"Gm23124",0,NA,NA,NA,NA,NA
"Gm16410",0,NA,NA,NA,NA,NA
"Taf7l",0,NA,NA,NA,NA,NA
"Drp2",1.03074588962713,-0.460716272712695,2.66631192993479,-0.172791588088481,0.862815249321234,0.983094713145981
"Cenpi",0,NA,NA,NA,NA,NA
"Tmem35a",0,NA,NA,NA,NA,NA
"Trmt2b",0,NA,NA,NA,NA,NA
"Arl13a",0,NA,NA,NA,NA,NA
"Xkrx",0,NA,NA,NA,NA,NA
